TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
spring 2024,School of Social Sciences,Sociology,SOCI,334,1,25325,SOCIOLOGY OF THE FAMILY,LEC,3,"Diaz, Christina J.",49,42,42,0,0,0,0,0,I8,49,45,45,4,SWGS 325 001,25326,Sociology,Y
spring 2024,School of Social Sciences,Sociology,SOCI,343,1,25327,"RACE, SOCIETY & POPULATION CHG",LEC,3,"Bratter, Jenifer L.",49,16,16,0,0,0,0,0,,,,16,33,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,380,1,25328,SOCIAL THEORY,LEC,3,"Ferguson, Todd W.",30,27,27,0,0,0,0,0,,,,27,3,,,,Y
spring 2024,School of Social Sciences,Sociology,SOCI,381,1,22506,RESEARCH METHODS,SEM,3,"Considine, Craig M.",30,29,29,0,0,0,0,0,,,,29,1,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,389,1,25329,"RACE, GENDER, CLASS IN FILM",SEM,3,"Bratter, Jenifer L.",49,30,30,0,0,0,0,0,,,,30,19,,,,N
spring 2024,School of Social Sciences,Sociology,SOCI,405,1,24126,ETHNOGRAPHIC RESEARCH,RES,3,"Chavez, Sergio",19,5,5,0,0,0,0,0,4E,19,7,7,12,SOCI 505 001,24128,Sociology,N
spring 2024,School of Social Sciences,Sociology,SOCI,407,1,25331,GENDER SEMINAR,SEM,3,"Waggoner, Miranda",12,5,5,0,0,0,0,0,6W,19,9,9,10,SOCI 607 001,25332,Sociology,Y
spring 2024,School of Social Sciences,Sociology,SOCI,437,1,23985,SOCIOLOGY OF EDUCATION,LEC,3,"Turley, Ruth N.",19,12,12,0,0,0,0,0,0O,19,14,14,5,SOCI 537 001,23986,Sociology,N
spring 2024,School of Social Sciences,Sociology,SOCI,460,1,25333,SPATIAL ANALYSIS,SEM,3,"Roberto, Elizabeth M.",12,8,7,0,0,0,1,0,6X,19,14,14,5,SOCI 560 001,25334,Sociology,Y
spring 2024,School of Social Sciences,Social Policy Analysis,SOPA,200,1,22007,APPROACHES TO SOCIAL POLICY,LEC,3,"Vann, Elizabeth F.",35,19,19,0,0,0,0,0,,,,19,16,,,,Y
spring 2024,School of Social Sciences,Social Policy Analysis,SOPA,309,1,24203,APPLIED ECONOMETRICS: POL EVAL,LEC,3,"Pugh, Alex K.",30,16,16,0,0,0,0,0,,,,16,14,,,,Y
spring 2024,School of Social Sciences,Social Policy Analysis,SOPA,401,1,21535,SOPA CAPSTONE RESEARCH II,RES,3,"Marschall, Melissa J.",49,29,29,0,0,0,0,0,,,,29,20,,,,Y
spring 2024,School of Social Sciences,Social Sciences Division,SOSC,302,1,22504,SOCIAL SCIENCES STATISTICS,LEC,4,"Ferguson, Todd W.",65,17,17,0,0,0,0,0,,,,17,48,,,,Y
spring 2024,School of Social Sciences,Social Sciences Division,SOSC,302,2,22505,SOCIAL SCIENCES STATISTICS,LEC,4,"Ferguson, Todd W.",65,29,29,0,0,0,0,0,,,,29,36,,,,Y
spring 2024,School of Social Sciences,Social Sciences Division,SOSC,302,3,25320,SOCIAL SCIENCES STATISTICS,LEC,4,"Pugh, Alex K.",65,22,22,0,0,0,0,0,,,,22,43,,,,Y
spring 2024,School of Social Sciences,Social Sciences Division,SOSC,302,4,25321,SOCIAL SCIENCES STATISTICS,LEC,4,"Li, Jing",65,8,8,0,0,0,0,0,,,,8,57,,,,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,200,1,23929,INTRO TO STUDY OF LANGUAGE,LEC,3,"Englebretson, Robert E.",180,19,19,0,0,0,0,0,F0,180,91,91,89,LING 200 001,23928,Linguistics,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,307,1,26573,GLOBAL LIFE OF CORPORATIONS,SEM,3,"Gershon, Ilana",20,14,14,0,0,0,0,0,,,,14,6,,,,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,331,1,26693,ARCH OF THE AFRICAN DIASPORA,SEM,3,"Harris, Khadene",15,4,4,0,0,0,0,0,1O,15,8,8,7,ANTH 531 001,26696,Anthropology,N
spring 2025,School of Social Sciences,Anthropology,ANTH,332,1,26169,SOCIAL LIFE OF CLEAN ENERGY,SEM,3,"Boyer, Dominic C.",50,16,16,0,0,0,0,0,34,50,18,18,32,"ANTH 532 001, ENST 332 001","26170, 26741",Anthropology,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,346,1,27259,QUEER ARCHAEOLOGY,SEM,3,"Morgan, Molly",12,5,5,0,0,0,0,0,,,,5,7,,,,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,350,1,26171,BAD LANGUAGE,SEM,3,"Gershon, Ilana",35,19,19,0,0,0,0,0,,,,19,16,,,,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,362,1,26172,ARCHAEOLOGICAL FLD TECHNIQUES,SEM,3,"Morgan, Molly",14,9,9,0,0,0,0,0,6Z,15,10,10,5,ANTH 562 001,26173,Anthropology,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,372,1,26174,CULTURES OF CAPITALISM,SEM,3,"Lu, Vivian",10,7,7,0,0,0,0,0,7F,18,9,9,9,ANTH 572 001,26175,Anthropology,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,379,1,26684,WHAT IS THE GLOBAL SOUTH?,SEM,3,"Lu, Vivian",10,6,6,0,0,0,0,0,1L,18,10,10,8,ANTH 579 001,26689,Anthropology,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,398,1,26178,ETHNOGRAPHIC RESEARCH,SEM,3,"Gunel, Gokce",18,13,12,0,0,0,0,1,7H,25,20,20,5,ANTH 598 001,26179,Anthropology,N
spring 2025,School of Social Sciences,Anthropology,ANTH,430,1,26184,WHEN HUMAN RIGHTS FAIL,SEM,3,"Estrella, Amarilys",15,7,7,0,0,0,0,0,7I,25,8,8,17,ANTH 630 001,26185,Anthropology,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,460,1,26186,ADVANCED ARCHAEOLOGICAL THEORY,SEM,3,"Fleisher, Jeffrey B.",15,9,9,0,0,0,0,0,7J,15,10,10,5,ANTH 660 001,26187,Anthropology,Y
spring 2025,School of Social Sciences,Anthropology,ANTH,495,2,23257,ANTHROPOLOGY CAPSTONE,RES,3,"Massie, Victoria M.",3,1,1,0,0,0,0,0,,,,1,2,,,,N
spring 2025,School of Social Sciences,Anthropology,ANTH,495,3,22690,ANTHROPOLOGY CAPSTONE,RES,3,"Georges, Eugenia",3,1,1,0,0,0,0,0,,,,1,2,,,,N
spring 2025,School of Social Sciences,Anthropology,ANTH,495,5,23258,ANTHROPOLOGY CAPSTONE,RES,3,"Estrella, Amarilys",3,1,1,0,0,0,0,0,,,,1,2,,,,N
spring 2025,School of Social Sciences,Anthropology,ANTH,495,13,23259,ANTHROPOLOGY CAPSTONE,RES,3,"Prendergast, Mary E.",3,2,2,0,0,0,0,0,,,,2,1,,,,N
spring 2025,School of Social Sciences,Cognitive Sciences,CSCI,340,1,22377,METHODS OF COGNITIVE SCIENCE,LEC,3,"Moore, Bartlett D.",25,24,24,0,0,0,0,0,,,,24,1,,,,Y
spring 2025,School of Social Sciences,Cognitive Sciences,CSCI,477,1,27287,"COGSI: PAST, PRESENT, FUTURE",SEM,1 TO 4,"Moore, Bartlett D.",24,8,8,0,0,0,0,0,,,,8,16,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,100,1,22398,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,52,52,0,0,0,0,0,,,,52,23,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,100,2,22915,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,43,43,0,0,0,0,0,,,,43,32,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,100,3,22916,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,31,30,0,0,0,1,0,,,,31,44,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,100,4,22917,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",75,17,17,0,0,0,0,0,,,,17,58,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,203,1,22400,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,58,58,0,0,0,0,0,,,,58,17,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,203,2,22919,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,37,37,0,0,0,0,0,,,,37,38,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,205,1,22401,INTRODUCTION TO GAME THEORY,LEC,3,"Dudey, Marc P.",35,20,20,0,0,0,0,0,,,,20,15,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,209,1,22402,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,21,21,0,0,0,0,0,EE,40,41,41,-1,ECON 209 002,22403,Economics,Y
spring 2025,School of Social Sciences,Economics,ECON,209,2,22403,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,20,20,0,0,0,0,0,EE,40,41,41,-1,ECON 209 001,22402,Economics,Y
spring 2025,School of Social Sciences,Economics,ECON,300,1,22405,"GAME THEORY, MICRO TOPICS/ECON",LEC,3,"Ore Monago, Tilsa G.",75,20,20,0,0,0,0,0,,,,20,55,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,305,1,22406,"GAME THEORY, MICRO TOPICS/MTEC",LEC,3,"Boylan, Richard T.",30,12,12,0,0,0,0,0,,,,12,18,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,307,1,21260,PROBABILITY & STATISTICS,LEC,3,"McGuffey, Elizabeth J.",10,10,10,0,0,0,0,0,O3,120,111,111,9,STAT 310 001,21259,Statistics,Y
spring 2025,School of Social Sciences,Economics,ECON,307,2,23711,PROBABILITY & STATISTICS,LEC,3,"Asante, Emmanuel",5,3,3,0,0,0,0,0,J1,75,64,64,11,STAT 310 002,23710,Statistics,Y
spring 2025,School of Social Sciences,Economics,ECON,308,1,22407,MATHEMATICAL ECONOMICS,LL,4,"Ertemel, Sinan",40,20,20,0,0,0,0,0,,,,20,20,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,310,1,22408,ECONOMETRICS,LL,4,"Brown, Bryan W.",40,8,8,0,0,0,0,0,G2,40,8,8,32,STAT 376 001,22575,Economics,N
spring 2025,School of Social Sciences,Economics,ECON,343,1,21129,CORPORATE FINANCE,LEC,3,"Hartley, Peter R.",30,11,11,0,0,0,0,0,,,,11,19,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,433,1,26704,DYNAMICS IN COMPUTATIONAL ECON,LL,4,"Coleman, Chase",30,2,2,0,0,0,0,0,2N,50,8,8,42,ECON 633 001,26752,Economics,Y
spring 2025,School of Social Sciences,Economics,ECON,434,1,26705,MACHINE LEARNING FOR COMP ECON,LL,4,"Coleman, Chase",30,3,3,0,0,0,0,0,2U,50,10,10,40,ECON 634 001,26753,Economics,Y
spring 2025,School of Social Sciences,Economics,ECON,445,1,22411,MANAGERIAL ECONOMICS,LEC,3,"Boylan, Richard T.",30,3,3,0,0,0,0,0,,,,3,27,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,455,1,27112,MONEY AND BANKING,LEC,3,"Bethune, Zachary",45,31,31,0,0,0,0,0,,,,31,14,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,456,1,25490,INVESTMENTS,LEC,3,"Shen, Shihan",30,22,22,0,0,0,0,0,,,,22,8,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,460,1,26703,ADV TOPICS ECON DEVELOPMENT,LEC,3,"Tapsoba, Augustin",50,9,9,0,0,0,0,0,,,,9,41,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,480,1,26322,ECON OF ENERGY & ENVIRONMENT,LEC,3,"Hartley, Peter R.",40,32,31,0,0,0,0,1,9,47,40,40,7,"ECON 607 001, ENST 480 001","23874, 26717",Economics,Y
spring 2025,School of Social Sciences,Economics,ECON,484,1,25037,PUBLIC ECONOMICS: EXPENDITURES,LEC,3,"Zodrow, George R.",30,28,28,0,0,0,0,0,,,,28,2,,,,Y
spring 2025,School of Social Sciences,Economics,ECON,485,1,26323,"ECON, CONSERVATION & PANDEMICS",LEC,3,"Loch-Temzelides, Ted P.",30,28,28,0,0,0,0,0,,,,28,2,,,,N
spring 2025,School of Social Sciences,Linguistics,LING,200,1,23928,INTRO TO STUDY OF LANGUAGE,LEC,3,"Englebretson, Robert E.",180,72,72,0,0,0,0,0,F0,180,91,91,89,ANTH 200 001,23929,Linguistics,Y
spring 2025,School of Social Sciences,Linguistics,LING,301,2,23930,PHONETICS,LEC,3,"Crouch, Caroline Q.",30,24,24,0,0,0,0,0,,,,24,6,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,305,1,26540,HISTORICAL LINGUISTICS,LEC,3,"Crouch, Caroline Q.",30,4,3,0,1,0,0,0,,,,4,26,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,306,1,21333,"LANGUAGE, THOUGHT, AND MIND",LEC,3,"Kemmer, Suzanne E.",25,8,8,0,0,0,0,0,,,,8,17,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,321,1,23931,LANGUAGE AND LAW,LEC,3,"Niedzielski, Nancy A.",25,10,10,0,0,0,0,0,,,,10,15,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,322,1,25420,LANGUAGE AND ETHNICITY,LEC,3,"McCleary, Bryce E.",25,17,17,0,0,0,0,0,,,,17,8,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,336,1,26716,INTRO TO INDO-EUROPEAN,LEC,3,"Somerville, Ted",25,6,6,0,0,0,0,0,D1,25,11,11,14,CLAS 336 001,26118,Modrn & Classicl Lit & Culture,Y
spring 2025,School of Social Sciences,Linguistics,LING,393,1,26543,STRUCTURE OF ENGLISH,LEC,3,"Kemmer, Suzanne E.",30,6,6,0,0,0,0,0,,,,6,24,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,400,2,22978,LINGUISTIC ANALYSIS II,LEC,3,"McCleary, Bryce E.",25,12,12,0,0,0,0,0,,,,12,13,,,,Y
spring 2025,School of Social Sciences,Linguistics,LING,499,11,25197,RESEARCH SEMINAR,SEM,3,"McCleary, Bryce E.",25,11,11,0,0,0,0,0,,,,11,14,,,,Y
spring 2025,School of Social Sciences,Economics,MEOS,404,1,23157,MANAGEMENT COMMUNICATIONS,LEC,3,"Pereira Diaz, Gloria M.",30,21,21,0,0,0,0,0,,,,21,9,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,102,1,22484,POLI SCI STATISTICS LAB,LAB,0,"Arreguin-Abarca, Chano",25,23,23,0,0,0,0,0,,,,23,2,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,102,2,22485,POLI SCI STATISTICS LAB,LAB,0,"Arreguin-Abarca, Chano",26,25,24,0,0,0,1,0,,,,25,1,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,210,1,20103,INTRO TO AMERICAN POLITICS,LEC,3,"Alford, John R.",190,187,187,0,0,0,0,0,,,,187,3,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,211,1,24117,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Aktan, Hayri D.",50,50,50,0,0,0,0,0,,,,50,0,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,310,1,26149,THE BIOLOGY OF POLITICS,LEC,3,"Alford, John R.",60,57,56,0,0,0,1,0,,,,57,3,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,323,1,25251,CIVIL RIGHTS AND LIBERTIES,LEC,3,"Cozza, Joseph",50,44,44,0,0,0,0,0,,,,44,6,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,328,1,26150,LATINO POLITICS IN THE US,LEC,3,"Reyna, Veronica L.",30,18,18,0,0,0,0,0,,,,18,12,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,330,1,26151,RACE ETHNCTY & POLTCS N AMERCA,LEC,3,"Raychaudhuri, Tanika",30,25,25,0,0,0,0,0,,,,25,5,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,338,1,25811,POLICY ANALYSIS,LEC,3,"Pugh, Alex K.",30,24,23,0,0,0,1,0,D6,30,25,25,5,SOSC 301 001,25812,Political Science,Y
spring 2025,School of Social Sciences,Political Science,POLI,355,1,26161,MIDDLE EAST POLITICS,LEC,3,"Yildirim, Abdulkadir",30,21,21,0,0,0,0,0,,,,21,9,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,356,1,26152,POLI REPRSNT N CONTEMPRY DEMOC,LEC,3,"Di Landro Francis, Gonzalo A.",30,13,13,0,0,0,0,0,,,,13,17,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,364,1,26162,GLOBAL POLITICAL ECONOMY,LEC,3,"Staisch, Matthias",30,28,28,0,0,0,0,0,,,,28,2,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,370,1,25253,CORRUPTION IN POLITICS,LEC,3,"Guajardo, Gustavo A.",30,30,29,0,0,0,1,0,,,,30,0,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,377,1,24960,CHINESE POLITICS,SEM,3,"Lewis, Steven W.",22,1,1,0,0,0,0,0,F6,22,7,7,15,ASIA 377 001,24959,Asian Studies,Y
spring 2025,School of Social Sciences,Political Science,POLI,395,1,21576,APPLIED RESEARCH METHODS,LL,4,"Aktan, Hayri D.",30,26,26,0,0,0,0,0,,,,26,4,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,463,1,26164,MAKE/BREAK GLBL SUPPLY CHAINS,SEM,3,"Staisch, Matthias",12,8,7,0,1,0,0,0,,,,8,4,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,466,1,26153,PARTIES & VOTING BEHAVIOR,SEM,3,"Cozza, Joseph",12,11,11,0,0,0,0,0,,,,11,1,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,467,1,24202,MIGRATION AND REFUGEES,SEM,3,"Norman, Kelsey P.",16,16,16,0,0,0,0,0,,,,16,0,,,,Y
spring 2025,School of Social Sciences,Political Science,POLI,471,1,26688,PROTEST & POLITICAL VIOLENCE,SEM,3,"Aktan, Hayri D.",12,10,10,0,0,0,0,0,,,,10,2,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,101,1,20124,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",120,51,51,0,0,0,0,0,,,,51,69,,,,N
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,101,2,20198,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",120,94,92,0,0,0,0,2,,,,94,26,,,,N
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,102,1,22488,PSYCHOLOGY STATISTICS LAB,LAB,0,"Heron, Xavier",60,27,27,0,0,0,0,0,,,,27,33,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,203,2,23068,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Maynard, Mark",80,80,80,0,0,0,0,0,,,,80,0,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,203,3,23069,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Zahn, Rachel E.",80,44,44,0,0,0,0,0,,,,44,36,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,231,1,24116,INDUS & ORGANIZATIONAL PSYC,LEC,3,"Ruffin, Makai A.; Courey, Karyssa A.",40,30,30,0,0,0,0,0,,,,30,10,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,308,1,25267,MEMORY,LEC,3,"Zahn, Rachel E.",51,50,50,0,0,0,0,0,,,,50,1,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,311,1,25451,VISUAL COGNITION,LEC,3,"Adam, Kirsten",50,35,35,0,0,0,0,0,,,,35,15,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,321,1,21577,DEVELOPMENTAL PSYCHOLOGY,LEC,3,"Westmoreland, Kirsten",45,40,39,0,0,0,0,1,,,,40,5,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,330,1,25268,PERSONALITY THEORY & RESEARCH,LEC,3,"Westmoreland, Kirsten",45,13,13,0,0,0,0,0,,,,13,32,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,340,2,21715,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Zahn, Rachel E.",16,10,10,0,0,0,0,0,,,,10,6,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,340,3,26575,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Lesane-Brown, Chase L.",16,8,8,0,0,0,0,0,,,,8,8,,,,N
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,345,1,26585,HEALTH PSYCHOLOGY,LEC,3,"Lesane-Brown, Chase L.",35,15,15,0,0,0,0,0,,,,15,20,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,353,1,25269,PSYC OF EMOTION & MOTIVATION,LEC,3,"Westmoreland, Kirsten",45,25,25,0,0,0,0,0,,,,25,20,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,362,1,21262,COGNITIVE NEUROSCIENCE,LEC,3,"Moore, Bartlett D.",80,7,5,0,0,0,2,0,O5,80,20,20,60,NEUR 362 001,21263,Psychological Sciences,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,362,2,24792,COGNITIVE NEUROSCIENCE,LEC,3,"Maynard, Mark",80,31,31,0,0,0,0,0,E3,80,78,78,2,NEUR 362 002,24801,Psychological Sciences,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,366,1,22491,METHODS IN SOC COG AFF NEURO,LL,3,"Denny, Bryan T.",15,13,13,0,0,0,0,0,,,,13,2,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,370,1,26743,INTRO TO HUMAN FACTORS & ERGO,LEC,3,"Berger, Lila M.",30,17,16,0,0,0,0,1,,,,17,13,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,380,1,23224,NEUROSYSTEMS,LEC,3,"Lefeldt, Nele",180,9,8,0,0,0,1,0,B9,180,104,104,76,NEUR 380 001,23001,Psychological Sciences,N
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,411,1,25271,HISTORY OF PSYCHOLOGY,SEM,3,"Maynard, Mark",40,24,24,0,0,0,0,0,,,,24,16,,,,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,430,1,23800,COMP MODELING OF COG PROCESSES,SEM,3,"Byrne, Michael D.",15,10,9,0,0,0,1,0,0B,20,12,12,8,PSYC 543 001,23801,Psychological Sciences,N
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,455,1,23803,ADV SEM IN CLINICAL PSYCHOLOGY,SEM,3,"Nicolaou, Despina C.",35,33,33,0,0,0,0,0,,,,33,2,,,,N
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,463,1,26586,MEDICAL HUMAN FACTORS,LEC,3,"Kortum, Philip T.",25,22,22,0,0,0,0,0,1I,40,36,36,4,PSYC 663 001,26623,Psychological Sciences,Y
spring 2025,School of Social Sciences,Psychological Sciences,PSYC,468,1,26587,HUMAN FACTORS IN AI,SEM,3,"Chen, Jing",15,7,7,0,0,0,0,0,1F,30,13,13,17,PSYC 668 001,26619,Psychological Sciences,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,260,1,20161,INTRO TO SPORT MANAGEMENT,LEC,3,"Crossey, Diane M.",40,39,39,0,0,0,0,0,,,,39,1,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,266,1,21197,LEADING WITH SERVICE,LEC,3,"Crossey, Diane M.",10,22,22,0,0,0,0,0,,,,22,-12,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,266,2,21749,LEADING WITH SERVICE,LEC,3,"Crossey, Diane M.",10,24,24,0,0,0,0,0,,,,24,-14,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,276,1,20680,SPORT MANAGEMENT PRACTICUM,LL,3,"Stallings, Tom",10,26,26,0,0,0,0,0,,,,26,-16,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,276,2,25341,SPORT MANAGEMENT PRACTICUM,LL,3,"Stallings, Tom",10,24,24,0,0,0,0,0,,,,24,-14,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,320,1,25342,BUSINESS OF COLLEGE ATHLETICS,LEC,3,"Rackley, Steven P.",20,16,16,0,0,0,0,0,,,,16,4,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,350,1,26453,SPORT ETHICS,LEC,3,"Haptonstall, Clark D.",10,23,23,0,0,0,0,0,,,,23,-13,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,361,1,21950,SPORT FINANCE,LEC,3,"Potter, Carrie",15,7,7,0,0,0,0,0,,,,7,8,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,364,1,20180,SPORT LAW,LEC,3,"Wilka, Stephanie",24,14,14,0,0,0,0,0,,,,14,10,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,366,1,20169,EVENT & VENUE MANAGEMENT,LEC,3,"Rackley, Steven P.",10,26,26,0,0,0,0,0,,,,26,-16,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,432,1,26824,SOCCER ANALYTICS,LEC,3,"Ramineni, Ravi",20,6,6,0,0,0,0,0,4O,20,6,6,14,SMGT 532 001,26826,Sport Management,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,450,1,22018,LEADERSHIP IN SPORT MANAGEMENT,LEC,3,"Rackley, Steven P.",10,28,28,0,0,0,0,0,,,,28,-18,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,464,1,26454,ADVANCED SPORT LAW,LEC,3,"Wilka, Stephanie",24,8,8,0,0,0,0,0,,,,8,16,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,470,1,26825,SPORT MANAGEMENT SEMINAR,SEM,3,"Ocampo, Oz",20,16,16,0,0,0,0,0,,,,16,4,,,,Y
spring 2025,School of Social Sciences,Sport Management,SMGT,490,1,26455,SEMINAR IN SPORTS ANALYTICS,SEM,3,"Graves, Rose K.",20,11,11,0,0,0,0,0,5H,40,11,11,29,SMGT 590 001,26827,Sport Management,Y
spring 2025,School of Social Sciences,Sociology,SOCI,101,1,20148,INTRODUCTION TO SOCIOLOGY,LEC,3,"Considine, Craig M.",90,42,42,0,0,0,0,0,,,,42,48,,,,Y
spring 2025,School of Social Sciences,Sociology,SOCI,101,2,23038,INTRODUCTION TO SOCIOLOGY,LEC,3,"Fiel, Jeremy E.",49,54,54,0,0,0,0,0,,,,54,-5,,,,Y
spring 2025,School of Social Sciences,Sociology,SOCI,101,3,23977,INTRODUCTION TO SOCIOLOGY,LEC,3,"Considine, Craig M.",49,46,46,0,0,0,0,0,,,,46,3,,,,Y
spring 2025,School of Social Sciences,Sociology,SOCI,102,1,23279,SOCIOLOGY STATISTICS LAB,LAB,0,"Alexander, Katherine S.",25,6,6,0,0,0,0,0,,,,6,19,,,,Y
spring 2025,School of Social Sciences,Sociology,SOCI,302,1,26456,THE SOCIOLOGICAL IMAGINATION,SEM,3,"Rhodes, Anna C.",49,8,8,0,0,0,0,0,,,,8,41,,,,Y
